"kingdom"	"phylum"	"class"	"order"	"family"	"genus"	"species"	"NA"	"ASV_ID"
"ASV22182"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV22182"
"ASV22200"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CB0101"	"NCBI"	"ASV22200"
"ASV22207"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Ceramiaceae"	"Antithamnion"	"Antithamnion erucacladellum"	"NCBI"	"ASV22207"
"ASV22225"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV22225"
"ASV22238"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Scenedesmaceae"	"Pectinodesmus"	"Pectinodesmus pectinatus"	"NCBI"	"ASV22238"
"ASV22286"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV22286"
"ASV22293"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. PKUAC-SCTA174"	"NCBI"	"ASV22293"
"ASV22301"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Hyellaceae"	"Pleurocapsa"	"Pleurocapsa sp. PCC 7516"	"NCBI"	"ASV22301"
"ASV22318"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Prochlorococcus"	"uncultured Prochlorococcus sp."	"NCBI"	"ASV22318"
"ASV22324"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Ceramiaceae"	"Antithamnion"	"Antithamnion erucacladellum"	"NCBI"	"ASV22324"
"ASV22325"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Ceramiaceae"	"Gayliella"	"Gayliella sp. ARS-2011"	"NCBI"	"ASV22325"
"ASV22348"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Micractinium"	"Micractinium sp."	"NCBI"	"ASV22348"
"ASV22349"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Haematococcaceae"	"Haematococcus"	"Haematococcus lacustris"	"NCBI"	"ASV22349"
"ASV22359"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Coleofasciculaceae"	"Coleofasciculus"	"Coleofasciculus chthonoplastes"	"NCBI"	"ASV22359"
"ASV22364"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV22364"
"ASV22373"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Oscillatoriaceae"	"Plectonema"	"Plectonema terebrans"	"NCBI"	"ASV22373"
"ASV22379"	"unassigned"	"unassigned"	"Cryptophyceae"	"Cryptomonadales"	"Cryptomonadaceae"	"Cryptomonas"	"Cryptomonas sp. Dumo2 100310C"	"NCBI"	"ASV22379"
"ASV22400"	"unassigned"	"Bacillariophyta"	"Mediophyceae"	"Lithodesmiales"	"Lithodesmiaceae"	"Ditylum"	"Ditylum brightwellii"	"NCBI"	"ASV22400"
"ASV22405"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV22405"
"ASV22416"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"Hyellaceae"	"Pleurocapsa"	"Pleurocapsa sp. PCC 7516"	"NCBI"	"ASV22416"
"ASV22429"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlorosarcinales"	"Chlorosarcinaceae"	"Chlorosarcinopsis"	"Chlorosarcinopsis eremi"	"NCBI"	"ASV22429"
"ASV22483"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV22483"
"ASV22505"	"unassigned"	"unassigned"	"Dictyochophyceae"	"Florenciellales"	"unassigned"	"Florenciella"	"Florenciella parvula"	"NCBI"	"ASV22505"
"ASV22526"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV22526"
"ASV22540"	"unassigned"	"Bacillariophyta"	"Mediophyceae"	"Lithodesmiales"	"Lithodesmiaceae"	"Lithodesmium"	"Lithodesmium sp."	"NCBI"	"ASV22540"
"ASV22551"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Micractinium"	"Micractinium sp."	"NCBI"	"ASV22551"
"ASV22613"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CBW1107"	"NCBI"	"ASV22613"
"ASV22618"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CBW1107"	"NCBI"	"ASV22618"
"ASV22630"	"unassigned"	"unassigned"	"Cryptophyceae"	"Cryptomonadales"	"Cryptomonadaceae"	"Cryptomonas"	"Cryptomonas sp. Dumo2 100310C"	"NCBI"	"ASV22630"
"ASV22658"	"unassigned"	"Rhodophyta"	"Compsopogonophyceae"	"Compsopogonales"	"Boldiaceae"	"Boldia"	"Boldia erythrosiphon"	"NCBI"	"ASV22658"
"ASV22730"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"	"NCBI"	"ASV22730"
"ASV22748"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Watanabeales"	"unassigned"	"Watanabea"	"Watanabea sichuanensis"	"NCBI"	"ASV22748"
"ASV22776"	"unassigned"	"unassigned"	"Phaeophyceae"	"Ectocarpales"	"Chordariaceae"	"Pilinia"	"Pilinia rimosa"	"NCBI"	"ASV22776"
"ASV22791"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chaetophorales"	"Aphanochaetaceae"	"Aphanochaete"	"Aphanochaete confervicola"	"NCBI"	"ASV22791"
"ASV22812"	"unassigned"	"Chlorophyta"	"Palmophyllophyceae"	"Prasinococcales"	"Prasinococcaceae"	"Prasinococcus"	"Prasinococcus sp. CCMP1194"	"NCBI"	"ASV22812"
"ASV22823"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV22823"
"ASV22848"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Dasyaceae"	"Dictyurus"	"Dictyurus purpurascens"	"NCBI"	"ASV22848"
"ASV22852"	"unassigned"	"Bacillariophyta"	"Bacillariophyceae"	"Naviculales"	"Stauroneidaceae"	"Craticula"	"Craticula sp."	"NCBI"	"ASV22852"
"ASV22853"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcales"	"Aphanothecaceae"	"Rippkaea"	"Rippkaea orientalis"	"NCBI"	"ASV22853"
"ASV22893"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV22893"
"ASV22921"	"unassigned"	"unassigned"	"Chrysophyceae"	"Chromulinales"	"Dinobryaceae"	"Epipyxis"	"Epipyxis aureus"	"NCBI"	"ASV22921"
"ASV22976"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Corallinales"	"Corallinaceae"	"Hydrolithon"	"Hydrolithon reinboldii"	"NCBI"	"ASV22976"
"ASV22982"	"unassigned"	"unassigned"	"Synurophyceae"	"Synurales"	"Mallomonadaceae"	"Mallomonas"	"Mallomonas adamas"	"NCBI"	"ASV22982"
"ASV22989"	"unassigned"	"unassigned"	"Dinophyceae"	"Peridiniales"	"Peridiniaceae"	"Peridinium"	"Peridinium palatinum"	"NCBI"	"ASV22989"
"ASV22998"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV22998"
"ASV23008"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV23008"
"ASV23066"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Chromochloridaceae"	"Chromochloris"	"Chromochloris zofingiensis"	"NCBI"	"ASV23066"
"ASV23072"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Phacaceae"	"Lepocinclis"	"Lepocinclis oxyuris"	"NCBI"	"ASV23072"
"ASV23073"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"unassigned"	"Leontynka"	"Leontynka pallida"	"NCBI"	"ASV23073"
"ASV23091"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV23091"
"ASV23099"	"unassigned"	"Chlorophyta"	"Pedinophyceae"	"Pedinomonadales"	"Pedinomonadaceae"	"Pedinomonas"	"Pedinomonas minor"	"NCBI"	"ASV23099"
"ASV23104"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV23104"
"ASV23183"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Haematococcaceae"	"Haematococcus"	"Haematococcus lacustris"	"NCBI"	"ASV23183"
"ASV23205"	"unassigned"	"unassigned"	"Cryptophyceae"	"Cryptomonadales"	"Cryptomonadaceae"	"Cryptomonas"	"Cryptomonas curvata"	"NCBI"	"ASV23205"
"ASV23224"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Oscillatoriaceae"	"Plectonema"	"Plectonema terebrans"	"NCBI"	"ASV23224"
"ASV23255"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Euglenaceae"	"Trachelomonas"	"Trachelomonas similis"	"NCBI"	"ASV23255"
"ASV23273"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Nostocales"	"Nostocaceae"	"Anabaena"	"Anabaena sp. CCAP 1446/1C"	"NCBI"	"ASV23273"
"ASV23345"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Haematococcaceae"	"Chlorogonium"	"Chlorogonium capillatum"	"NCBI"	"ASV23345"
"ASV23394"	"unassigned"	"unassigned"	"Phaeophyceae"	"Ectocarpales"	"Chordariaceae"	"Pilinia"	"Pilinia rimosa"	"NCBI"	"ASV23394"
"ASV23452"	"unassigned"	"Rhodophyta"	"Stylonematophyceae"	"Stylonematales"	"Stylonemataceae"	"Tsunamia"	"Tsunamia transpacifica"	"NCBI"	"ASV23452"
"ASV23477"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcidiopsidales"	"Chroococcidiopsidaceae"	"Chroococcidiopsis"	"uncultured Chroococcidiopsis sp."	"NCBI"	"ASV23477"
"ASV23491"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV23491"
"ASV23500"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV23500"
"ASV23506"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV23506"
"ASV23550"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. BL0902"	"NCBI"	"ASV23550"
"ASV23576"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV23576"
"ASV23651"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Micractinium"	"Micractinium sp."	"NCBI"	"ASV23651"
"ASV23690"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Chlamydomonadaceae"	"Chlamydomonas"	"Chlamydomonas leiostraca"	"NCBI"	"ASV23690"
"ASV23722"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. O-77"	"NCBI"	"ASV23722"
"ASV23759"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Coleofasciculaceae"	"Coleofasciculus"	"Coleofasciculus chthonoplastes"	"NCBI"	"ASV23759"
"ASV23770"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neopyropia"	"Neopyropia tenera"	"NCBI"	"ASV23770"
"ASV23803"	"unassigned"	"unassigned"	"Eustigmatophyceae"	"Eustigmatales"	"Monodopsidaceae"	"Microchloropsis"	"Microchloropsis salina"	"NCBI"	"ASV23803"
"ASV23833"	"unassigned"	"unassigned"	"Dinophyceae"	"Peridiniales"	"Peridiniaceae"	"Peridinium"	"Peridinium gutwinskii"	"NCBI"	"ASV23833"
"ASV23841"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Nostocales"	"Scytonemataceae"	"Brasilonema"	"Brasilonema sennae"	"NCBI"	"ASV23841"
"ASV23860"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Derbesiaceae"	"Pedobesia"	"Pedobesia claviformis"	"NCBI"	"ASV23860"
"ASV23862"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pleurocapsales"	"unassigned"	"unassigned"	"uncultured Pleurocapsales cyanobacterium"	"NCBI"	"ASV23862"
"ASV23919"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Sphaeropleales"	"Scenedesmaceae"	"Coelastrum"	"Coelastrum sphaericum"	"NCBI"	"ASV23919"
"ASV23938"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Euglenaceae"	"Trachelomonas"	"Trachelomonas sp. T812"	"NCBI"	"ASV23938"
"ASV23944"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. IPPAS B-1204"	"NCBI"	"ASV23944"
"ASV23948"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Oscillatoriaceae"	"Phormidium"	"Phormidium sp. NIES-2120"	"NCBI"	"ASV23948"
"ASV23997"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV23997"
"ASV24001"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Euglenaceae"	"Trachelomonas"	"Trachelomonas sp. Jakeun081409A"	"NCBI"	"ASV24001"
"ASV24037"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Oscillatoriaceae"	"Phormidium"	"Phormidium yuhuli"	"NCBI"	"ASV24037"
"ASV24065"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24065"
"ASV24066"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Characiosiphonaceae"	"Lobocharacium"	"Lobocharacium coloradoense"	"NCBI"	"ASV24066"
"ASV24100"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV24100"
"ASV24101"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Phacaceae"	"Phacus"	"Phacus inflexus"	"NCBI"	"ASV24101"
"ASV24120"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Porphyridiales"	"Porphyridiaceae"	"Porphyridium"	"Porphyridium aerugineum"	"NCBI"	"ASV24120"
"ASV24126"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV24126"
"ASV24173"	"unassigned"	"Euglenozoa"	"Euglenida"	"Euglenales"	"Euglenaceae"	"Trachelomonas"	"Trachelomonas similis"	"NCBI"	"ASV24173"
"ASV24174"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Watanabeales"	"unassigned"	"Watanabea"	"Watanabea sichuanensis"	"NCBI"	"ASV24174"
"ASV24188"	"unassigned"	"Bacillariophyta"	"Mediophyceae"	"Lithodesmiales"	"Lithodesmiaceae"	"Lithodesmium"	"Lithodesmium sp."	"NCBI"	"ASV24188"
"ASV24235"	"unassigned"	"Bacillariophyta"	"Coscinodiscophyceae"	"Thalassiosirales"	"Skeletonemataceae"	"Skeletonema"	"Skeletonema sp."	"NCBI"	"ASV24235"
"ASV24306"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Vulcanococcus"	"Vulcanococcus limneticus"	"NCBI"	"ASV24306"
"ASV24309"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Trebouxiales"	"Trebouxiaceae"	"Trebouxia"	"Trebouxia corticola"	"NCBI"	"ASV24309"
"ASV24315"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Oculatellaceae"	"Trichotorquatus"	"Trichotorquatus maritimus"	"NCBI"	"ASV24315"
"ASV24322"	"unassigned"	"Chlorophyta"	"Palmophyllophyceae"	"Prasinococcales"	"Prasinococcaceae"	"Prasinococcus"	"Prasinococcus capsulatus"	"NCBI"	"ASV24322"
"ASV24325"	"unassigned"	"Rhodophyta"	"Compsopogonophyceae"	"Erythropeltidales"	"Erythrotrichiaceae"	"Madagascaria"	"Madagascaria erythrocladioides"	"NCBI"	"ASV24325"
"ASV24330"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. 7M"	"NCBI"	"ASV24330"
"ASV24342"	"unassigned"	"Chlorophyta"	"Chlorophyceae"	"Chlamydomonadales"	"Chlamydomonadaceae"	"Chlamydomonas"	"Chlamydomonas leiostraca"	"NCBI"	"ASV24342"
"ASV24347"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24347"
"ASV24353"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Pseudanabaenales"	"Leptolyngbyaceae"	"Leptolyngbya"	"Leptolyngbya sp. O-77"	"NCBI"	"ASV24353"
"ASV24380"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Hildenbrandiales"	"Hildenbrandiaceae"	"Hildenbrandia"	"Hildenbrandia rubra"	"NCBI"	"ASV24380"
"ASV24393"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24393"
"ASV24484"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24484"
"ASV24493"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Derbesiaceae"	"Pedobesia"	"Pedobesia claviformis"	"NCBI"	"ASV24493"
"ASV24499"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Delesseriaceae"	"Erythroglossum"	"Erythroglossum lusitanicum"	"NCBI"	"ASV24499"
"ASV24506"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24506"
"ASV24528"	"unassigned"	"Bacillariophyta"	"Bacillariophyceae"	"Bacillariales"	"Bacillariaceae"	"Nitzschia"	"Nitzschia dissipata"	"NCBI"	"ASV24528"
"ASV24548"	"unassigned"	"unassigned"	"Dinophyceae"	"Peridiniales"	"Peridiniaceae"	"Peridinium"	"Peridinium gutwinskii"	"NCBI"	"ASV24548"
"ASV24552"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Halimedaceae"	"Halimeda"	"Halimeda minima"	"NCBI"	"ASV24552"
"ASV24572"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24572"
"ASV24596"	"unassigned"	"unassigned"	"Dinophyceae"	"Dinophysiales"	"Dinophysiaceae"	"Dinophysis"	"Dinophysis acuminata"	"NCBI"	"ASV24596"
"ASV24623"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Oscillatoriales"	"Gomontiellaceae"	"Crinalium"	"Crinalium epipsammum"	"NCBI"	"ASV24623"
"ASV24634"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Cyanobium"	"Cyanobium sp. NIES-981"	"NCBI"	"ASV24634"
"ASV24637"	"unassigned"	"unassigned"	"Dinophyceae"	"Dinophysiales"	"Dinophysiaceae"	"Dinophysis"	"Dinophysis acuta"	"NCBI"	"ASV24637"
"ASV24650"	"unassigned"	"Chlorophyta"	"Pedinophyceae"	"Marsupiomonadales"	"Marsupiomonadaceae"	"Marsupiomonas"	"Marsupiomonas pelliculata"	"NCBI"	"ASV24650"
"ASV24683"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Porphyridiales"	"Porphyridiaceae"	"Porphyridium"	"Porphyridium aerugineum"	"NCBI"	"ASV24683"
"ASV24717"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24717"
"ASV24740"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24740"
"ASV24830"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Nostocales"	"Rivulariaceae"	"Rivularia"	"Rivularia sp. (in: cyanobacteria)"	"NCBI"	"ASV24830"
"ASV24845"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. CB0101"	"NCBI"	"ASV24845"
"ASV24855"	"unassigned"	"Rhodophyta"	"Stylonematophyceae"	"Stylonematales"	"Stylonemataceae"	"Bangiopsis"	"Bangiopsis subsimplex"	"NCBI"	"ASV24855"
"ASV24884"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. RSCCF101"	"NCBI"	"ASV24884"
"ASV24887"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"Synechococcus sp. PCC 7920"	"NCBI"	"ASV24887"
"ASV24903"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Chroococcidiopsidales"	"Chroococcidiopsidaceae"	"Chroococcidiopsis"	"uncultured Chroococcidiopsis sp."	"NCBI"	"ASV24903"
"ASV24921"	"unassigned"	"Bacillariophyta"	"Mediophyceae"	"Eupodiscales"	"Odontellaceae"	"Pseudictyota"	"Pseudictyota sp."	"NCBI"	"ASV24921"
"ASV24922"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV24922"
"ASV24935"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Synechococcaceae"	"Synechococcus"	"uncultured Synechococcus sp."	"NCBI"	"ASV24935"
"ASV24952"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV24952"
"ASV24966"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Cyanobium"	"Cyanobium sp. M30B3"	"NCBI"	"ASV24966"
"ASV24989"	"unassigned"	"unassigned"	"Dinophyceae"	"Suessiales"	"Suessiaceae"	"Polarella"	"Polarella glacialis"	"NCBI"	"ASV24989"
"ASV25022"	"unassigned"	"Cyanobacteriota"	"Cyanophyceae"	"Synechococcales"	"Prochlorococcaceae"	"Prochlorococcus"	"Prochlorococcus marinus"	"NCBI"	"ASV25022"
"ASV25026"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV25026"
"ASV25044"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV25044"
"ASV25045"	"unassigned"	"Rhodophyta"	"Florideophyceae"	"Ceramiales"	"Dasyaceae"	"Thuretia"	"Thuretia quercifolia"	"NCBI"	"ASV25045"
"ASV25052"	"unassigned"	"unassigned"	"Dinophyceae"	"Peridiniales"	"Peridiniaceae"	"Peridinium"	"Peridinium gutwinskii"	"NCBI"	"ASV25052"
"ASV25055"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Bangiales"	"Bangiaceae"	"Neoporphyra"	"Neoporphyra haitanensis"	"NCBI"	"ASV25055"
"ASV25068"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Micractinium"	"Micractinium sp."	"NCBI"	"ASV25068"
"ASV25087"	"unassigned"	"Rhodophyta"	"Bangiophyceae"	"Porphyridiales"	"Porphyridiaceae"	"Porphyridium"	"Porphyridium aerugineum"	"NCBI"	"ASV25087"
"ASV25089"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Derbesiaceae"	"Pedobesia"	"Pedobesia claviformis"	"NCBI"	"ASV25089"
"ASV25091"	"unassigned"	"Chlorophyta"	"Ulvophyceae"	"Bryopsidales"	"Codiaceae"	"Codium"	"Codium fragile"	"NCBI"	"ASV25091"
"ASV25179"	"unassigned"	"Bacillariophyta"	"Mediophyceae"	"Lithodesmiales"	"Lithodesmiaceae"	"Lithodesmium"	"Lithodesmium sp."	"NCBI"	"ASV25179"
"ASV25211"	"unassigned"	"Chlorophyta"	"Trebouxiophyceae"	"Chlorellales"	"Chlorellaceae"	"Micractinium"	"Micractinium sp."	"NCBI"	"ASV25211"
"ASV25219"	"unassigned"	"unassigned"	"Dinophyceae"	"Peridiniales"	"Peridiniaceae"	"Peridinium"	"Peridinium palatinum"	"NCBI"	"ASV25219"
