"GRE24SC-02DNA10-12"	"GRE24SC-02DNA12-14"	"GRE24SC-02DNA16-18"	"GRE24SC-02DNA18-20"	"GRE24SC-02DNA2-4"	"GRE24SC-02DNA20-22"	"GRE24SC-02DNA22-24"	"GRE24SC-02DNA28-30"	"GRE24SC-02DNA30-32"	"GRE24SC-02DNA34-36"	"GRE24SC-02DNA38-40"	"GRE24SC-02DNA4-6"	"GRE24SC-02DNA50-52"	"GRE24SC-02DNA6-8"	"GRE24SC-02DNA60-62"	"GRE24SC-02DNA8-10"	"MUR23DNAD1110-12"	"MUR23DNAD1113-15"	"MUR23DNAD1122-24"	"MUR23DNAD1128-30"	"MUR23DNAD1131-33"	"MUR23DNAD1134-36"	"MUR23DNAD1137-39"	"MUR23DNAD1143-45"	"MUR23DNAD1146-48"	"MUR23DNAD1152-54"	"MUR23DNAD1164-66"	"MUR23DNAD1170-72"	"MUR23DNAD1176-78"	"NEU24CDNA10-12"	"NEU24CDNA13-15"	"NEU24CDNA16-18"	"NEU24CDNA19-21"	"NEU24CDNA22-24"	"NEU24CDNA25-27"	"NEU24CDNA28-30"	"NEU24CDNA31-33"	"NEU24CDNA34-36"	"NEU24CDNA37-39"	"NEU24CDNA4-6"	"NEU24CDNA40-42"	"NEU24CDNA52-54"	"NEU24CDNA7-9"	"ZUG24N02DNA1-3"	"ZUG24N02DNA10-12"	"ZUG24N02DNA13-15"	"ZUG24N02DNA16-18"	"ZUG24N02DNA19-21"	"ZUG24N02DNA22-24"	"ZUG24N02DNA25-27"	"ZUG24N02DNA31-33"	"ZUG24N02DNA34-36"	"ZUG24N02DNA37-39"	"ZUG24N02DNA4-6"	"ZUG24N02DNA40-42"	"ZUG24N02DNA47-49"	"ZUG24N02DNA7-9"	"ZUG24S03DNA1-3"	"ZUG24S03DNA10-12"	"ZUG24S03DNA13-15"	"ZUG24S03DNA16-18"	"ZUG24S03DNA19-21"	"ZUG24S03DNA22-24"	"ZUG24S03DNA25-27"	"ZUG24S03DNA28-30"	"ZUG24S03DNA31-33"	"ZUG24S03DNA34-36"	"ZUG24S03DNA37-39"	"ZUG24S03DNA4-6"	"ZUG24S03DNA40-42"	"ZUG24S03DNA7-9"
"ASV180"	0	0	0	0	0	0	0.101054980590762	4.07779865178473	11.8501012829169	28.6383703818449	21.7758123196588	0	6.42919635045619	0	0.602050735317174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316637881404721	0.172853670687339	2.5465059569428	17.6111751058617	4.70570510245078	0	1.03899062250851	0	1.92767820865875	0.0133481826247111	0	0	0.0174887905898245	0	0.0346234565928388	0	0	0	0	0	0	0	1.09498566090206	0.707938262681236	0.0238863012062582	0	0
"ASV189"	0	0	0	0	2.52197329735908	0	0	0	0	0	0	2.11728171661394	0	0	0	0	0	0	0	0	3.79787804310667	13.8458250594385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55442148437184	0	0	0.407669739266255	0.0894056486924969	0.363990184693946	0	0.248757173842108	0	0	0	0	0	0	0	0.213611779358823	0	0.224591815900574
"ASV191"	0.284125409869247	0	0.501767012792177	0.697336856672069	0.0659070196124873	0.019626134874877	0	0	0	0	0	0.0282522152305124	0	0	0	0.00266080107851137	0	0	0	0.164197193009891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0531949252041355	0.692402246806392	0.0920879817635603	0	0	0	0	0	0	0	0.066066762485944	0	0	0.12272306500101	0.428565613569888	0.123223994232975	0.299727985128717	6.04195857885948	0.826373042071914	0.244931572981326	0	0	0	0	0	0.0522086297793929	0	0.585190112691084
"ASV207"	0.214295834514027	0.452119774681293	0.0557130793876451	0.272709124928524	0.81148017897875	0.159048157947055	0.289134167607619	2.77378715880208	2.41109610623453	0.668035008907133	1.08518379124326	0.743196703129925	1.38232720909886	0.324958496233512	1.3107146216801	1.35656508319438	0.139965088555858	0.763157431992826	0.739713791242533	0.611178440647927	0.681696351811957	0.558320941042377	1.7196152725153	1.29480827678088	0.867977879986399	0	0.426055255413537	1.88280237396821	0.642833813355503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21125984581071	0.934354043162333	0.575927295783578	1.84282031631018	0.853383519639178	0	0	0.197420873460813	0.288803128274593	0.939009525529321	0.0933024482454556	0	0	0.239113981685015	0.072832894300717	0.123046438045319	0.267751315307019	0.153937695541181	0.277156213306157	0.390233974730634	0.47427546614549	0.490300227172439	1.35816109299631	1.25237777970897	1.0587184829287	0.112948081418164	1.46250060836132	0.0402421112947949
"ASV218"	0	0	0	0	0	0	0	0	0	0.334985671133142	0.0501819094216535	0	0	0	0	0.239915563912442	0	0	0.181439231814206	0	0.295334324523875	1.20390735612328	0.412208019319649	4.52142054207086	0.24518138053224	3.35903865259971	3.66758905433303	1.87598062623644	0.503280976276018	1.45836866203154	0.360118627312526	0	0.662549129702414	6.09714088873579	0	0	0	0	0	0	0	0	0	0	2.76494110691002	1.00013586751408	4.36842471957082	4.9596833071045	7.49045801526718	12.3004735071669	0.556828104633063	0	0	0	0	0	0.0235194080345916	0	0	0	0	0.0861820679265348	0.637532036339799	0.018674797716523	0.0572016931701178	1.29079199116117	4.91971070749206	1.06934818657256	0	1.73869664671242	0
"ASV221"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39769638928433	3.3464345873105	2.13572166724079	7.14285714285714	0	0	0	9.375	5.29562982005141	9.45054945054945	0	2.53929866989117	0	0	0	0	0.642471242922271	0.60265166733628	6.18344653225634	24.9762715296321	16.9754900707951	4.08107986095436	0	10.668833927483	0	0	0	0	0	0	0	0	0	0	1.73812282734647	0	0	0	0	0
"ASV241"	0.0685645468161762	0	0	0	0	0.136873174387129	0.985327819016376	3.49209857442811	1.68804861580014	0	0.0627273867770669	0.370547649345646	0	0.42867581938369	1.67445360760089	2.39472097066023	0	0	0	0	0	0	0	0	0	0	0.127377344401985	0.0204652431953066	0.577511208765106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06583267205029	1.35565586268323	7.46011286838988	1.18110874961468	1.41874246685416	0	0	0	0	0.0941114290105896	0	0	0.121516941512057	0.00901325238851188	0.116121746726752	0.0277131138454717	0.134359584636941	0.530163723774287	0.0809339110720903	0.201237044359084	0	0	2.49509960120893	0	0.00375356161812629	0.772618873801528	0.00941836647324986
"ASV243"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13624678663239	0	0	1.28980249899234	0	0	0	0	0	0	5.42712060506074	10.987230919146	12.4798732333171	9.50747144598438	0	10.7076229705019	0.487308022607897	0	0	0.0252129786470929	0.179495706599132	0	0.0713383698517846	0	0.25275372771501	10.0070276365895	1.22072812525263	1.1973388179176	0	0.14604767023255	0.423419477295956	0
"ASV247"	0	0	0	0.267295544284781	0	0.392777582366045	5.32016890379566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV271"	0	0	0	0	0	0	0	0.519394408221903	0	0	0	0	0	0	0.981468125803518	0	0.759962534059946	0	0	0	0	0	0	0	0	0.409234990774471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.710532215226667	0.056792543839176	0.209085007774641	0	0	0	0	0	0	0	0.170290451060709	0	0	0.0292484946071204	2.47137565491455	0	0	0	0.0252564415003212	0.551391850286463	0.236976743437257	0	0	0.760889506870214	7.21119095199626	0.104417259558786	0	0
"ASV282"	0.0417459417884467	0	0	0	0.191542275748791	0.0293117598780631	0	0	0	0	0	0.12631775570006	0	0	0	0.039468549331252	0	0	3.23334015668906	0.857474230162764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312710167450025	0.226392195304112	0.185685602572425	0	0	0	0	0	0	0	0.248491925023663	0	0	1.52454009003712	0.766417203100559	0.492185752181278	0.223410333154264	0.211136490143765	0	0	0	0	0	0	0	0	0	0.4313348393938
"ASV284"	0.137888110755779	0	0.0254987761460696	0.0257145080577764	0.353220433235674	0.36856351985808	0.296650653767263	0	0	0	0	0.127952181374552	0	0.125942463825216	0	0.383598822152056	0.331020095367847	0.409713552198913	0	0	0	1.05876172073267	0.485073073239788	0	0	0	0	0.100052300065944	1.37622851034769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84883902075742	0.15015015015015	0	1.05030307252839	0	1.5116512655685	0	0.57201432566851	0	0	0.0790104547280881	0	0	0.038294420774271	0.533817141461542	0.141867393936811	0.0805812079506792	0.0602698708228565	0.12539601657177	0.120454271157	0.0518386626269001	0	0.549731870974696	3.41338122688605	0	0.225896162836328	2.49671484888305	0.129815386844584
"ASV292"	0	0	0	0	0	0	0	0	0	0	0	0	3.03712035995501	0	4.65335047505566	0	0	0	0	0	0	0	0.757796560769455	6.65722969315958	1.05589061689067	0	10.9610401019019	9.81649498601542	9.64399180498233	1.034424283534	0	0	0	0	0	0	0	10.2966841186736	0	0	0	51.3513513513514	0	0	0.129144688730181	0	1.79056643210479	1.61591252007723	1.41623141824026	0.0128553981959591	0.971918146268619	0	0	0.0113257307118761	0	0	0	0	0	0	0	0.0680151538649002	0.11501134731297	0	0	0	2.01809526568369	0	0	0	0
"ASV306"	0	0	0	0	0	0	0	0	0	0.571218340949578	1.21063856479739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57960499798468	0	0.0700182047332306	0	0.782066466940709	3.00306634002304	18.2302129369225	12.4354551882245	4.42425239499361	1.80182482684591	0	0.0179324069604705	0	0	0	0	0	0.0413564929693962	0	0.0354476371934333	0	0	0	1.95909348136571	0.29257553373309	3.91810876312768	0	1.74843042779968	0
"ASV332"	0.181405092498887	0.334311170752259	0.0467186480758466	0.344777417248345	0.116367081503298	0.232200115207961	0.297318785870342	0.690684053486573	1.00720234076075	0	1.20436582611968	0.26010717162637	0.134983127109111	0.454268405615552	0.523658712489417	0.519299677156136	0	0.0984719267087517	0.38707036120364	0.565568109256291	1.1813372980955	0.679424047871346	0.855643918890786	0.670302677047337	2.05988152549349	0	0.248166205472833	0.623052959501558	0.0163306511475994	1.57707308801085	0	0	0	0.275576989321392	0	0	0	0	0	2.5706940874036	0	0	2.21684804514309	0	0	0.224181398227684	0.733296175015676	0.425069357690997	0	0	0	0	1.05187124734775	0	0.716673747206265	0	0	0.00814100215736557	0.0880678690771695	0.127053968091547	0.0856062496401083	0.153532578594058	0.141279371081982	0.31811551972284	0	0.945862189765286	0.919247221498025	0.242357243080063	0.0928153418300319	0.547525186158563	0.01896845835172
"ASV335"	0.175079949803668	0.282038478942687	0.0247128549634852	0.123497308435374	0.175065520845669	0	0.0870242064260946	0	0	0	0	0.205704145603979	0.877390326209224	0	7.2591013138503	0.216411821052258	0	0	0	0.559052347628914	1.18740581161311	0.356185608320496	0	0	0.771337043864202	1.36017410228509	0.401897483199368	0	1.20995278957214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294076459879569	0	0.952762488678325	0	0.554941743672158	0	0	0	0	0	0.975267367332237	0	0.16855575758124	0.130692159633422	0.0823860710721908	0.167131394268075	0.0982744390487341	0.363338281232692	0.226472961684183	0.276258214496151	0.660270972592217	1.33121345226225	1.53915973851665	0	0.143659040111924	0.726383413637027	0.0548636312742457
"ASV339"	0	0	0	0	0.270836658720065	0	0	0	0	0	0	0.144763416883617	0	6.95983647684376	0	0.142352857700358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333979538954682	0	0	0	0	0	0	0	0	0	0
"ASV361"	0	0	0.067851195429781	0.0876323366705802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0309608604614	26.7634952926148	5.80445381473185	0.500261500329718	0.432019953086493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV364"	0.250475650730681	0.0436906080796417	0	0.08154205844637	0.0478855689371978	0.0509769737009793	0.0628044176894656	0	0.908732838172406	1.2198900162652	8.3019696399448	0.0609407287203614	3.98200224971879	0.189923929404871	0.736885014580916	0	0.0808923705722071	0.33585960716735	0.401957682788395	0.211110676727003	0.237683446106543	0.17987373220185	0.102011075488196	0.974228735584329	1.79680369382751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.616595833623633	0.277430763989162	0.715648854961832	0.842028581835322	0.754248978093876	0	0	0	0	0	0	0	0.0289416585878601	0.208914242835094	0.0253363788172518	0.174136517712741	0.0977359803297465	0.092730030040666	0.697860656675438	0	1.07760493612584	2.8891534504018	0.170616437187559	2.92378449408673	0
"ASV445"	0	0	0	0	0.58183540751649	0	0	0	0	0	0	0	0	0	0	0	4.71251277247956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37622870778128	0	0	0	0	0	0	0	0	0	0.256042412164913	0	0	0	0.184480923887445	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV458"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.6805155163643	60.6552746787177	9.84858289116086	14.9466591802358	0	0	0	9.28792569659443	0	0	11.1053984575835	0	0	28.4562676340185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV459"	0	0	0.0875865495702321	0	0	0	0	3.87888164438059	7.31769074949359	21.2028502827047	1.20436582611968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0730238351162751	0	0
"ASV463"	0.0599623527506781	0	0	0	0.237883148913821	0.275275657985288	0.0314022088447328	0	0	0	0	0.290694280677586	0	0.407124167820017	0	1.18583034732323	0	0.281348362025005	0.120959487876137	0.162894040684416	2.53057013684498	3.2332748595293	2.01523920556273	0.191515050584954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160684577830261	0	0.668442643045091	0	0	0	0	0	0
"ASV483"	0	0	0	0	0	0	0.0633055167667751	0	0	0.449229339323058	1.42704804917827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.375196125247288	1.09266902223938	0	0.564891964411806	2.79539277856866	0	0	0	0	0	0	0	2.41645244215938	0	0	0	0	0	0	0	0.893943572853968	4.79861390116513	2.60107556831573	5.15192548627545	1.97306207989368	10.6496320707869	0	2.46772197491642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633912493308025	0
"ASV487"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20579913228597	0	0	0	14.6444736457877	0
"ASV492"	0	0	0	0	0	0	0	2.02232290860869	0.734301147873059	1.909224692123	0.925228954961736	0	0	0	1.84691605782196	0	0	0	0	0	0	1.80051825006011	0	0.395520213164578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202274813673777	0.59781706194049	0.963213265519404	1.43095867741778	0	0	0	0	0	0	0	0	0.0039199013390986	0.000872250231146311	0	0.505657738780453	0	0.811750891729623	0.147905539239931	0.083714610453379	0	1.55757363442831	0.788891785676352	0	0.0849669857194042	0	0.00105380324176222
"ASV500"	0.350665911022953	0.188025652628458	0.135091118828663	0.0598877358714004	0.175580419436392	0	0	0	0	0	0	0.247732234376642	0	0.301723121891427	0	0.621297051832405	0	0.896797903954703	0	0.715430626685953	1.00029331148668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179342890688228	0.0661283044702734	0.266451291496203	0	0	0	0	0	0	0	0.0671454035061226	0	0	0.0470388160691832	0.115718530665411	0.206675402431099	0	0.0180425727941035	0.137138046392095	0.0411769021243968	0	0	0	0	0	0.0337820545631366	0	0.0243033372631413
"ASV510"	0	0	0	0	0.756386029771437	0	0	0	0	0	0	0	0	0	0	0	0.476307050408719	0	0	0	0.175986892010802	0	0	12.3943544693784	5.71075755677649	1.35544306192932	2.60684323801994	3.79061782295291	1.80676385878441	0	0	0.957680859324447	0	0	5.75396825396825	23.4463276836158	20.7430340557276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00639650169507295	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV527"	0	0	0	0	0	0	0	0	0	0	0	0.1267847344642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115144928904074	0	0	2.61065429183967	0	0.169566159211082	0.260076914549811	0.15009885026584	0	0	0	0	0	0	0	0	0	0.0754786571912192
"ASV559"	0	0	0	0	0	0	0	0	0.700540175557056	1.20052668267369	0.699410362564296	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327505055747445	1.49973979278043	0.623709755347652	0.127339290993019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51595140659482	3.28528581733507	6.48401359674905	1.97733736625886	0	4.93174975525961	0.10385252940824	0	0	0	0.0358138702003019	0	0	0	0	0	0	0	0	0	0.0912541976930939	0
"ASV588"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0387723372809459	0.156634246848484	1.43977168117719	0.860006632772982	0.503374899897037	1.58721603923576	1.26299933373888	0	0	0	0
"ASV594"	0.0784317694207181	0	0	0	0	0.330840559319355	0.25422426522172	0	0	0	0	0	0	0	0	0	0.574761580381471	1.63885420879565	0.293094143699872	0	1.30877608196539	0.910054229258867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370616385622198	0	0.470496617291562	0	0	0	0	2.46038553564173	0.075774531667552	0	0	0	0.0723967691851438	0	0.289069095188151	0	0	0	0.147144526835362	0	0	0	0	0	0	0.0225909069952776
"ASV605"	0	0	0	0.023684415316373	0	0.00433304276458324	0.0273934162262563	0.530445353077688	0.196939005176682	0.137479668499729	0.241500439091707	0	0.282464691913511	0	0.22263334483083	0.0288253450172065	0	0	0	0	0	0	0	0.0499604479786835	0	0	0	0.0386565704800236	0	0	0	0	0	0	0	0	0	0	0	0.822622107969152	0	0	0	0.0592743452274653	0.125254788467224	0.0362313370873024	0.49292830767087	1.24924963901553	1.15508236239454	0.265678229383155	0.57074880724889	1.93728116134638	0.356643040946233	0	1.10641127468184	0.0599149208124463	0.063019952297816	0.0314010083212672	0.0530893001090195	0.0144960903191698	0.0671797923184706	0.162616035624875	0.174646860734511	0.242772370314799	0.910324088450161	0	1.56233403821828	0.488966367617671	0.0272986299500094	0.715432909913856	0.0218664172665661
"ASV626"	0	0	0	0	0	0	0	0	1.20414134593743	9.67779412903725	16.3906661648476	0	0	0	1.1602019378508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV635"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10473167467986	1.47340770821697	2.76597227060545	2.42549118224443	0.401767778224186	0	4.45209380022526	0	0	0	0	0	0.108249583133569	0	0	0	0	0	0	0	0	0.654827669837506	0	0	0.0160379450956305	0	0
"ASV638"	0	0	0	0	0	0	0	0	0	0	0.329318780579601	0	4.37445319335083	0	5.04844627010755	0	0	0	0	0	0	0	0	1.13660019151505	0.5923725325268	8.73113497658135	2.19396494926868	2.05561998317302	1.51875055672674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV641"	0	0	0	0	0	0	0	0	0	0.786151343815351	0.796637812068749	0	4.81189851268591	0	0	0	0.098454529972752	0	1.59759569756406	0.444374942987086	0.314551283996318	1.0774614651695	0	0	0	0	0.961918566346027	1.25065375082429	0.331066836901333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0801319454169195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611471741586725	0.31024665910968	0.287205509709285	0	1.1048532700962	0	0	0	0	0.00684972107145445
"ASV644"	0.0389628790025503	0.0729477117044018	0.218748062485973	0.173572929389991	0.0669368167939324	0.256414177715926	0	0	0	0	0	0	0	0.0521954061307714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208980063301961	0.134590549098321	0.716323726996875	0	0	0	0	0	0	0	0.0115953909669208	0	0	0	0.0478283876745227	0	0.124069478908189	0.151634388375977	0.72955668298735	0.0572690247937014	0	0	0	0	0	0.0163791779700056	0	0
"ASV647"	0	0	0	0	0	0	0	0.110509448557852	0.647085302723385	0.290450003872667	0	0	0	0	0	0	0	0	0.160969164635168	0	0	0	0	0	0	0	0	0	0.148460464978176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146260249887193	0	1.03288511112659	1.55912844557652	1.26556850140619	0.319242388532985	0.36067274959187	1.71237253047768	0.970610807638481	0	0.482092391806276	0.105849693435322	0.0660352610201995	0.00479737627130471	0.0447441592892071	0.153061659546528	0.0790802126720282	0.170591753993398	0.260787046787847	0.194797458939593	0.318695147662085	0.759923468700315	1.33928140359009	0	0	0.260378644084295	0.0163339502473145
"ASV690"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140697347215472	0.186951764909115	0.260318585639276	0.891692914969697	0.570547268166875	0.568748263520029	0.840766390902477	0.477969931346137	1.31170542965262	0.0464076709150159	0	0.0152801470055522
"ASV700"	0	0	0	0	0.150350388490987	0	0	0	0.829957236101733	0	0	0	0.722409698787651	0	0	0	0.0548152247956403	0	0	0	0.857683243822759	1.46570377823884	3.58704251155432	1.2864815354511	0	1.06684960022709	0.658848333113717	2.89924278600177	0	0.797015431575377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66515711001184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198075098150116	0	0	0	0	0	0	0	0
"ASV701"	0	0	0	0	0	0.014783322373284	0	0.845397281467565	2.25354490209318	0.671907675625436	0.285409609835654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9974293059126	0	0	0	0	0.666728905070874	0.225691037272988	0.912701177454191	0.83553709622467	0.195861791884291	0	0	1.30089196718379	0	0.0234604421888862	0	0	0.177903214620629	0	0	0	0	0.0770986108957175	0.0416501998499646	0.0676156469046523	0	0.441941308038481	0	0	0.0269573970756343	0	0
"ASV730"	0.0179634052544225	0	0.028031188845508	0.208084505993849	0.122545864591969	0.169498437555756	0.282285813551055	0	0	0	0	0.102501838728884	0	0.121564784601345	0	0.0226168091673466	0.0957935967302452	0	0	0	0.192169594724439	0.411394377610173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0972475065739314	0.563095363898492	1.4021458928447	1.45691711147525	0.745781438328646	0	0	0	0	0.0280446665246456	0	0	0.0217102228011615	0	0	0	0	0.0611471741586725	0.0887433235439587	0	0	0	0	0	0	0	0
"ASV753"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13105571165238	0	0.248166205472833	0.800418400527549	0	1.0174665083941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.37868488083456	0	0	0	2.02673345771462	5.21872601688411	0	0.192098117807865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV756"	0	0	0.686720464427024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419615048803055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112468108875168	0	0	0	0	0	0	0	0.0105167499467421	0	0	0.0591000509587174	0.0049427513098291	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV782"	0	0	0	0	0.0664219182032099	0	0	0	0	0	0	0.297932451521767	0	2.18984984560262	0	0	0	0	0	0	0	0	0.220677020443852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709189467143745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV783"	0	0	0.72435735661523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV784"	0	0	0	0.0294363447503493	0.494817545684377	0	0	0	0	0	0	0.13332243716217	0	0.0946252201467533	0	0.212420619434491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100310430384941	0.0280072818932923	0	0	0	0	0	0	0	0	0.173526374121245	0	0	0.0572908657252873	0.0828637719588996	0.206675402431099	0.0694959624124905	0	0	0	0	0	0	0	0	0.240227943560083	0	0.101165111209173
"ASV785"	0	0	0	0	0	0	0	0	0	0	0	0.159239758571979	0	0.271752856435694	0	0.179160605953099	0	0.685786632435949	0	0	0	0.214601829013099	0	0	0	0.227089937077163	0.0724733166425089	0.523000659435614	0.12619139523145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319169551224813	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0684716431449854	0.0699571379362999	0.589649791512113	0.148947196683238	0	0	0	1.19796688839133	0.786871109434369	0.513696976719485	0	0.354199723601372	0	0
"ASV793"	0	0	0.010915571980338	0	0	0	0	0	0	0	0	0.0628086437769242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0777969835803871	0	0	1.6312820188095	0	0.159445456514714	0	0.00844545960575059	0	0	0	0	0	0	0	0.105099725307536	0	0.0392541707556428
